,participant_id,path_num,person_robot,turn_num,start_idx,end_idx,walking_direction_lag,walking_direction_base_corr,walking_direction_lagged_corr,walking_direction_dtw,speeds_lag,speeds_base_corr,speeds_lagged_corr,speeds_dtw,mean_distance,mean_speed_difference,mean_walking_direction_difference,mean_pace_asymmetry
73,2105,3,robot,1,583,649,-4,0.37305011903209995,0.4497491636490382,44.56220734384712,-9,0.14824699284851026,0.5305642428875257,37.41739175108107,1.8151981346160917,0.2526666666666667,32.33735729202296,0.23882701138655943
74,2105,3,robot,2,1021,1090,-49,-0.0731948657837221,0.2722376610245245,72.66500848870363,29,-0.3630695659551769,0.4423044390171631,62.34851275871753,1.4333657356845244,0.34153623188405796,51.785430253271805,0.3646389599784289
75,2106,1,person,1,384,452,-38,-0.7265074160001881,0.3970986667332349,120.78308158568908,1,0.498237639910671,0.532034662518762,37.11258444360329,2.987433386220198,0.25694117647058823,54.52210828882513,0.30836439188455256
76,2106,1,robot,1,385,479,-41,-0.6359556670645808,0.5373267605226845,112.30199675909641,11,0.21269189677061648,0.4016847717251801,43.453296210850006,2.5488558788207776,0.3499787234042553,55.38466639849026,0.3515217642275597
77,2106,2,person,1,365,431,23,-0.49419114525722874,0.3942594878379275,73.9462245261609,-6,0.6027556077687621,0.7003860887104782,19.49817387087708,2.1247571355120836,0.35548484848484846,46.072398298943334,0.33195145795971787
78,2106,2,robot,1,372,436,21,-0.43744805453713165,0.5505375801273772,70.24557349502206,-6,0.5702280008028324,0.6574005364810256,21.360002332455796,2.1308654557852824,0.34376562499999996,45.4038667917545,0.333504214326637
79,2106,3,person,1,403,471,-8,0.282526682009457,0.3632421877434711,50.19897347942877,16,-0.37995853190160794,0.39118172641645194,45.41263464924704,1.3470634648838298,0.48480882352941185,78.83320624148541,0.5556543753144426
80,2106,3,person,2,931,984,-1,0.21781039971468213,0.4372203467787124,39.84576088044777,-8,0.5577390526318273,0.7457900835381074,26.438614742683967,0.8505928134624158,0.27118867924528306,64.90272836266982,0.3518618734426408
81,2106,3,person,3,1382,1438,9,0.1748485250150953,0.7615539370687554,37.04211597561113,-49,0.22019556370227225,0.26456557392978225,40.5203213557597,3.771648384414882,0.505,73.65575772932006,0.5162271486322192
82,2106,3,person,4,1729,1790,-8,0.45331852305481735,0.488146828675173,38.938288533125835,-20,-0.2665155851260553,0.4549397210013431,51.97762966602035,3.5106166832090664,0.4759344262295082,78.4388426859662,0.3976721784818892
83,2106,3,person,5,1938,1995,-8,0.6509220214889229,0.7126636276801345,21.587979047888904,36,-0.4178185863151477,0.33377687831894076,58.31026050572059,1.9240400021482522,0.41512280701754384,62.64480315824255,0.39388496497054803
84,2106,3,person,6,2124,2238,10,0.3835031630476933,0.4188893016548219,87.56677807874807,92,0.11294903196364565,0.36257475233825487,62.19672614737485,0.9956921134399526,0.3833947368421053,70.12502225187451,0.6074991225556975
85,2106,3,robot,1,335,403,-5,0.2624810274783242,0.679249304653502,36.003343675205215,0,0.6191078437680294,0.6191078437680294,34.52453035474144,0.5150543373365076,0.31698529411764703,59.76058390728991,0.3056952566522541
86,2106,3,robot,2,917,1014,-1,0.5728857785728685,0.649274563773863,44.098882903034244,-12,0.2902271764507803,0.6015787253251271,76.31192643655848,1.0356591467747276,0.3890721649484537,61.17531626831809,0.4064021750137794
87,2106,3,robot,3,1024,1058,-26,-0.3272586263519153,0.24103524598278248,39.627286268053126,6,-0.04349152634575824,0.32325139615112075,26.934702794765485,2.100183406193944,0.4931176470588236,50.27586422703657,0.34410622259481627
88,2106,3,robot,4,1417,1485,-26,-0.3333889554997271,0.4507155563904533,70.15860356011805,-32,0.25284717534753076,0.4587458692981647,35.30709113674915,3.217903984465217,0.4648823529411765,63.01662832040397,0.3809278552795053
89,2106,3,robot,5,1725,1819,-8,0.5372373470689383,0.5642311141286119,51.299579302111425,-19,-0.1808950701510989,0.35196081396938844,70.42121228918812,2.9574584023978487,0.41298936170212763,60.539466551018485,0.32705333508701
90,2106,3,robot,6,1940,2058,-11,0.12776501128941525,0.5104597576767802,81.5863908243111,64,-0.3382245801573225,0.3892623706681215,84.79130311854254,2.010133451433464,0.4923898305084745,62.81775276894489,0.4378345350614939
91,2106,3,robot,7,2124,2273,0,0.3203531522667755,0.3203531522667755,104.14189030366552,-9,0.32782474352530583,0.48237953284311175,59.35391438627968,1.3007103755827019,0.3810201342281879,61.36255188454685,0.5324485614396087
92,2107,1,person,1,441,498,29,-0.47436049690322696,0.17845979396563166,74.00492745934565,0,0.48276631180279506,0.48276631180279506,42.63500193584019,0.8001519496325994,0.2980175438596492,66.92139268905551,0.3507024280478527
93,2107,1,robot,1,437,566,-101,-0.4933729961085238,0.3338317155870894,154.70270037947222,6,0.3473514371104733,0.4937216764033343,80.22231854733091,1.0796657398163687,0.3183410852713178,57.769570251721426,0.3980709374581465
94,2107,2,person,1,323,376,1,0.7167739166722908,0.7499495221070595,27.68073573626452,-1,0.73868591790764,0.7524489876453361,23.689175623915858,1.3699008002373572,0.2791698113207547,39.24532333528102,0.33562262019185574
95,2107,2,person,2,522,553,-10,0.3301802215548774,0.3926210954024939,25.116110296198695,-9,-0.4036206143982581,0.4609283874771445,21.243913479207006,1.7822381410226178,0.43035483870967745,32.80085738882505,0.34200586831064056
96,2107,2,person,3,757,807,0,0.3780860238084671,0.3780860238084671,29.704120412914346,3,0.16617563535605878,0.3417818901522257,38.92431063739188,3.368979668910286,0.27390000000000003,53.10304681826456,0.21827757319438348
97,2107,2,robot,1,325,400,3,0.5976835285831513,0.6227560049398627,40.624978650670684,-1,0.5258882537580156,0.5337343748365163,39.29573511688754,1.1642472202385987,0.34289333333333333,35.904602026305916,0.34835520504788947
98,2107,2,robot,2,553,587,33,-0.18383951435135457,0.39007340325658874,28.15287907530935,-25,0.12395630476451218,0.328996187703162,32.248152468017345,3.458903602797511,0.34326470588235297,48.544391621243186,0.26471150799953075
99,2107,2,robot,3,656,707,3,0.3957372317663469,0.4361721508251282,38.0828467310799,9,-0.2792330826316497,0.6611742023098848,37.425701512132605,4.207882720665967,0.4459803921568627,45.52908190220951,0.3953444975250777
100,2107,3,person,1,313,370,-28,-0.5110756104814084,0.5032032846083525,41.17878452183534,-20,-0.25279596304411556,0.34083644391090145,36.405394744501834,2.7828700952007606,0.4397192982456141,66.40113199419123,0.42983162445865203
101,2107,3,person,2,460,523,20,-0.14922443378304,0.4139176954897379,66.6267343515718,5,0.3202125412420399,0.442287329770574,41.44983140792449,4.113775664807509,0.5267936507936507,76.8107761285379,0.5894282439018381
102,2107,3,person,3,899,924,8,-0.2751288165883695,0.17878504069968162,31.684143517112567,-4,0.1412358627480475,0.24458812798868254,26.070417491951872,1.2179837523868895,0.15419999999999998,43.00625823775521,0.09612925706135829
103,2107,3,person,4,929,953,2,0.328647705314689,0.42824693071791375,29.66743129816937,-2,0.31112215694068496,0.5673687453594812,20.550847231776643,1.130800901711169,0.5217916666666667,76.34324237666392,0.4570960414511441
104,2107,3,robot,1,311,391,-28,0.08886769214811327,0.42088181328996555,48.48149932796511,-24,-0.023989350321816323,0.6035595570627162,45.2600335484316,2.941744706487486,0.3818125,54.901292087951504,0.35213302049627326
105,2107,3,robot,2,451,552,25,-0.19104304326703264,0.37195464635272246,81.19407219095048,3,0.38533340293593404,0.42483263725904674,57.18864582754677,3.7947577737380986,0.51609900990099,68.13703359156173,0.517896938752652
106,2107,3,robot,3,874,900,-10,-0.42958344019695566,0.47468886154159984,30.304083513883064,14,-0.2348022632719178,0.25748862482058743,29.04894713302658,0.33661221466111424,0.30161538461538456,41.30449586568541,0.1866348430352528
107,2107,3,robot,4,914,963,35,-0.07039754426812028,0.3916698568527704,77.63170645200553,-28,0.0150366637846541,0.3991392990496315,35.27988261577475,1.1896503931320943,0.3715714285714286,52.44058745629319,0.297261151743142
108,2108,1,robot,1,426,506,11,0.5849571267817278,0.677479654443554,48.4456598653388,-23,0.1744356904878338,0.4403416581835626,58.76817627925245,4.238690073733854,0.3247875,54.63795594812076,0.3089648526557195
109,2108,2,person,1,456,511,0,0.2892161502249815,0.2892161502249815,46.37385650726485,-9,0.2867507095034988,0.42728227135668334,35.509910984693676,1.8803379077701008,0.4949818181818182,47.05630062794969,0.5150746148366231
110,2108,2,person,2,637,714,28,-0.5555248093399552,0.46936874195065437,76.33712958406068,8,0.09762627531803865,0.5083678907436927,58.40428409171865,3.669060975790463,0.3475974025974026,77.39801259596207,0.4214108964741421
111,2108,2,robot,1,454,522,0,0.3844826847691383,0.3844826847691383,46.181255974958454,-8,0.38021282929383793,0.6794517159089598,44.51954355195373,1.8445768952992712,0.4308823529411765,43.67224494977962,0.4331514541513877
112,2108,2,robot,2,633,694,11,-0.2972849275607455,0.475415728262643,51.78913742265831,29,-0.16418437736505997,0.4932455701358024,49.547740164011465,3.2974090678706087,0.3354098360655738,95.33848438400008,0.46742227255974506
113,2108,2,robot,3,718,789,60,-0.18726649862723815,0.4240965367316053,69.4148212061087,23,-0.1284049154495328,0.3174043783760707,54.54313764135241,1.536148914194087,0.6544788732394367,60.12551011395154,0.5282790089929199
